row_id,species
IRIS-SCORE-07687,versicolor
IRIS-SCORE-07688,virginica
IRIS-SCORE-07689,versicolor
IRIS-SCORE-07690,versicolor
IRIS-SCORE-07691,virginica
IRIS-SCORE-07692,versicolor
IRIS-SCORE-07693,virginica
IRIS-SCORE-07694,versicolor
IRIS-SCORE-07695,virginica
IRIS-SCORE-07696,virginica
IRIS-SCORE-07697,versicolor
IRIS-SCORE-07698,versicolor
IRIS-SCORE-07699,versicolor
IRIS-SCORE-07700,virginica
IRIS-SCORE-07701,versicolor
IRIS-SCORE-07702,virginica
IRIS-SCORE-07703,virginica
IRIS-SCORE-07704,virginica
IRIS-SCORE-07705,versicolor
IRIS-SCORE-07706,versicolor
IRIS-SCORE-07707,versicolor
IRIS-SCORE-07708,versicolor
IRIS-SCORE-07709,versicolor
IRIS-SCORE-07710,versicolor
IRIS-SCORE-07711,versicolor
IRIS-SCORE-07712,virginica
IRIS-SCORE-07713,versicolor
IRIS-SCORE-07714,versicolor
IRIS-SCORE-07715,versicolor
IRIS-SCORE-07716,versicolor
IRIS-SCORE-07717,versicolor
IRIS-SCORE-07718,versicolor
IRIS-SCORE-07719,virginica
IRIS-SCORE-07720,virginica
IRIS-SCORE-07721,versicolor
IRIS-SCORE-07722,virginica
IRIS-SCORE-07723,virginica
IRIS-SCORE-07724,virginica
IRIS-SCORE-07725,versicolor
IRIS-SCORE-07726,versicolor
IRIS-SCORE-07727,versicolor
IRIS-SCORE-07728,versicolor
IRIS-SCORE-07729,versicolor
IRIS-SCORE-07730,virginica
IRIS-SCORE-07731,virginica
IRIS-SCORE-07732,versicolor
IRIS-SCORE-07733,versicolor
IRIS-SCORE-07734,virginica
IRIS-SCORE-07735,virginica
IRIS-SCORE-07736,virginica
IRIS-SCORE-07737,versicolor
IRIS-SCORE-07738,versicolor
IRIS-SCORE-07739,virginica
IRIS-SCORE-07740,virginica
IRIS-SCORE-07741,versicolor
IRIS-SCORE-07742,virginica
IRIS-SCORE-07743,versicolor
IRIS-SCORE-07744,versicolor
IRIS-SCORE-07745,virginica
IRIS-SCORE-07746,versicolor
IRIS-SCORE-07747,versicolor
IRIS-SCORE-07748,virginica
IRIS-SCORE-07749,virginica
IRIS-SCORE-07750,virginica
IRIS-SCORE-07751,versicolor
IRIS-SCORE-07752,versicolor
IRIS-SCORE-07753,virginica
IRIS-SCORE-07754,virginica
IRIS-SCORE-07755,virginica
IRIS-SCORE-07756,virginica
IRIS-SCORE-07757,virginica
IRIS-SCORE-07758,virginica
IRIS-SCORE-07759,virginica
IRIS-SCORE-07760,versicolor
IRIS-SCORE-07761,virginica
IRIS-SCORE-07762,versicolor
IRIS-SCORE-07763,versicolor
IRIS-SCORE-07764,versicolor
IRIS-SCORE-07765,versicolor
IRIS-SCORE-07766,virginica
IRIS-SCORE-07767,versicolor
IRIS-SCORE-07768,versicolor
IRIS-SCORE-07769,versicolor
IRIS-SCORE-07770,virginica
IRIS-SCORE-07771,versicolor
IRIS-SCORE-07772,virginica
IRIS-SCORE-07773,versicolor
IRIS-SCORE-07774,virginica
IRIS-SCORE-07775,versicolor
IRIS-SCORE-07776,versicolor
IRIS-SCORE-07777,virginica
IRIS-SCORE-07778,versicolor
IRIS-SCORE-07779,versicolor
IRIS-SCORE-07780,versicolor
IRIS-SCORE-07781,virginica
IRIS-SCORE-07782,virginica
IRIS-SCORE-07783,virginica
IRIS-SCORE-07784,virginica
IRIS-SCORE-07785,virginica
IRIS-SCORE-07786,versicolor
IRIS-SCORE-07787,versicolor
IRIS-SCORE-07788,virginica
IRIS-SCORE-07789,versicolor
IRIS-SCORE-07790,versicolor
IRIS-SCORE-07791,versicolor
IRIS-SCORE-07792,versicolor
IRIS-SCORE-07793,virginica
IRIS-SCORE-07794,virginica
IRIS-SCORE-07795,versicolor
IRIS-SCORE-07796,versicolor
IRIS-SCORE-07797,versicolor
IRIS-SCORE-07798,versicolor
IRIS-SCORE-07799,versicolor
IRIS-SCORE-07800,versicolor
IRIS-SCORE-07801,virginica
IRIS-SCORE-07802,virginica
IRIS-SCORE-07803,virginica
IRIS-SCORE-07804,versicolor
IRIS-SCORE-07805,virginica
IRIS-SCORE-07806,versicolor
IRIS-SCORE-07807,versicolor
IRIS-SCORE-07808,virginica
IRIS-SCORE-07809,versicolor
IRIS-SCORE-07810,versicolor
IRIS-SCORE-07811,virginica
IRIS-SCORE-07812,virginica
IRIS-SCORE-07813,virginica
IRIS-SCORE-07814,virginica
IRIS-SCORE-07815,virginica
IRIS-SCORE-07816,versicolor
IRIS-SCORE-07817,virginica
IRIS-SCORE-07818,versicolor
IRIS-SCORE-07819,versicolor
IRIS-SCORE-07820,virginica
IRIS-SCORE-07821,versicolor
IRIS-SCORE-07822,virginica
IRIS-SCORE-07823,versicolor
IRIS-SCORE-07824,versicolor
IRIS-SCORE-07825,virginica
IRIS-SCORE-07826,versicolor
IRIS-SCORE-07827,virginica
IRIS-SCORE-07828,versicolor
IRIS-SCORE-07829,versicolor
IRIS-SCORE-07830,versicolor
IRIS-SCORE-07831,versicolor
IRIS-SCORE-07832,versicolor
IRIS-SCORE-07833,virginica
IRIS-SCORE-07834,virginica
IRIS-SCORE-07835,versicolor
IRIS-SCORE-07836,virginica
IRIS-SCORE-07837,versicolor
IRIS-SCORE-07838,versicolor
IRIS-SCORE-07839,versicolor
IRIS-SCORE-07840,virginica
IRIS-SCORE-07841,virginica
IRIS-SCORE-07842,versicolor
IRIS-SCORE-07843,virginica
IRIS-SCORE-07844,versicolor
IRIS-SCORE-07845,versicolor
IRIS-SCORE-07846,versicolor
IRIS-SCORE-07847,versicolor
IRIS-SCORE-07848,versicolor
IRIS-SCORE-07849,versicolor
IRIS-SCORE-07850,virginica
IRIS-SCORE-07851,virginica
IRIS-SCORE-07852,virginica
IRIS-SCORE-07853,versicolor
IRIS-SCORE-07854,versicolor
IRIS-SCORE-07855,versicolor
IRIS-SCORE-07856,virginica
IRIS-SCORE-07857,virginica
IRIS-SCORE-07858,virginica
IRIS-SCORE-07859,versicolor
IRIS-SCORE-07860,versicolor
IRIS-SCORE-07861,virginica
IRIS-SCORE-07862,virginica
IRIS-SCORE-07863,virginica
IRIS-SCORE-07864,virginica
IRIS-SCORE-07865,virginica
IRIS-SCORE-07866,virginica
IRIS-SCORE-07867,virginica
IRIS-SCORE-07868,versicolor
IRIS-SCORE-07869,virginica
IRIS-SCORE-07870,virginica
IRIS-SCORE-07871,versicolor
IRIS-SCORE-07872,versicolor
IRIS-SCORE-07873,virginica
IRIS-SCORE-07874,versicolor
IRIS-SCORE-07875,virginica
IRIS-SCORE-07876,virginica
IRIS-SCORE-07877,versicolor
IRIS-SCORE-07878,virginica
IRIS-SCORE-07879,virginica
IRIS-SCORE-07880,virginica
IRIS-SCORE-07881,versicolor
IRIS-SCORE-07882,versicolor
IRIS-SCORE-07883,versicolor
IRIS-SCORE-07884,virginica
IRIS-SCORE-07885,versicolor
IRIS-SCORE-07886,virginica
IRIS-SCORE-07887,versicolor
IRIS-SCORE-07888,versicolor
IRIS-SCORE-07889,versicolor
IRIS-SCORE-07890,versicolor
IRIS-SCORE-07891,versicolor
IRIS-SCORE-07892,versicolor
IRIS-SCORE-07893,versicolor
IRIS-SCORE-07894,versicolor
IRIS-SCORE-07895,virginica
IRIS-SCORE-07896,versicolor
IRIS-SCORE-07897,versicolor
IRIS-SCORE-07898,virginica
IRIS-SCORE-07899,virginica
IRIS-SCORE-07900,versicolor
IRIS-SCORE-07901,virginica
IRIS-SCORE-07902,versicolor
IRIS-SCORE-07903,versicolor
IRIS-SCORE-07904,versicolor
IRIS-SCORE-07905,virginica
IRIS-SCORE-07906,versicolor
IRIS-SCORE-07907,virginica
IRIS-SCORE-07908,versicolor
IRIS-SCORE-07909,versicolor
IRIS-SCORE-07910,versicolor
IRIS-SCORE-07911,virginica
IRIS-SCORE-07912,virginica
IRIS-SCORE-07913,versicolor
IRIS-SCORE-07914,versicolor
IRIS-SCORE-07915,versicolor
IRIS-SCORE-07916,virginica
IRIS-SCORE-07917,versicolor
IRIS-SCORE-07918,versicolor
IRIS-SCORE-07919,versicolor
IRIS-SCORE-07920,virginica
IRIS-SCORE-07921,virginica
IRIS-SCORE-07922,versicolor
IRIS-SCORE-07923,versicolor
IRIS-SCORE-07924,versicolor
IRIS-SCORE-07925,versicolor
IRIS-SCORE-07926,versicolor
IRIS-SCORE-07927,virginica
IRIS-SCORE-07928,versicolor
IRIS-SCORE-07929,virginica
IRIS-SCORE-07930,virginica
IRIS-SCORE-07931,virginica
IRIS-SCORE-07932,versicolor
IRIS-SCORE-07933,versicolor
IRIS-SCORE-07934,versicolor
IRIS-SCORE-07935,versicolor
IRIS-SCORE-07936,virginica
IRIS-SCORE-07937,virginica
IRIS-SCORE-07938,virginica
IRIS-SCORE-07939,versicolor
IRIS-SCORE-07940,virginica
IRIS-SCORE-07941,virginica
IRIS-SCORE-07942,versicolor
IRIS-SCORE-07943,versicolor
IRIS-SCORE-07944,virginica
IRIS-SCORE-07945,versicolor
IRIS-SCORE-07946,virginica
IRIS-SCORE-07947,versicolor
IRIS-SCORE-07948,versicolor
IRIS-SCORE-07949,versicolor
IRIS-SCORE-07950,versicolor
IRIS-SCORE-07951,versicolor
IRIS-SCORE-07952,virginica
IRIS-SCORE-07953,versicolor
IRIS-SCORE-07954,versicolor
IRIS-SCORE-07955,versicolor
IRIS-SCORE-07956,versicolor
IRIS-SCORE-07957,versicolor
IRIS-SCORE-07958,versicolor
IRIS-SCORE-07959,versicolor
IRIS-SCORE-07960,versicolor
IRIS-SCORE-07961,versicolor
IRIS-SCORE-07962,versicolor
IRIS-SCORE-07963,versicolor
IRIS-SCORE-07964,virginica
IRIS-SCORE-07965,versicolor
IRIS-SCORE-07966,versicolor
IRIS-SCORE-07967,versicolor
IRIS-SCORE-07968,versicolor
IRIS-SCORE-07969,versicolor
IRIS-SCORE-07970,versicolor
IRIS-SCORE-07971,versicolor
IRIS-SCORE-07972,versicolor
IRIS-SCORE-07973,virginica
IRIS-SCORE-07974,virginica
IRIS-SCORE-07975,virginica
IRIS-SCORE-07976,virginica
IRIS-SCORE-07977,versicolor
IRIS-SCORE-07978,versicolor
IRIS-SCORE-07979,virginica
IRIS-SCORE-07980,versicolor
IRIS-SCORE-07981,versicolor
IRIS-SCORE-07982,virginica
IRIS-SCORE-07983,versicolor
IRIS-SCORE-07984,virginica
IRIS-SCORE-07985,virginica
IRIS-SCORE-07986,virginica
IRIS-SCORE-07987,virginica
IRIS-SCORE-07988,versicolor
IRIS-SCORE-07989,versicolor
IRIS-SCORE-07990,versicolor
IRIS-SCORE-07991,virginica
IRIS-SCORE-07992,versicolor
IRIS-SCORE-07993,versicolor
IRIS-SCORE-07994,virginica
IRIS-SCORE-07995,versicolor
IRIS-SCORE-07996,versicolor
IRIS-SCORE-07997,virginica
IRIS-SCORE-07998,versicolor
IRIS-SCORE-07999,versicolor
IRIS-SCORE-08000,versicolor
IRIS-SCORE-08001,versicolor
IRIS-SCORE-08002,versicolor
IRIS-SCORE-08003,virginica
IRIS-SCORE-08004,virginica
IRIS-SCORE-08005,versicolor
IRIS-SCORE-08006,versicolor
IRIS-SCORE-08007,versicolor
IRIS-SCORE-08008,virginica
IRIS-SCORE-08009,virginica
IRIS-SCORE-08010,versicolor
IRIS-SCORE-08011,versicolor
IRIS-SCORE-08012,virginica
IRIS-SCORE-08013,virginica
IRIS-SCORE-08014,virginica
IRIS-SCORE-08015,virginica
IRIS-SCORE-08016,virginica
IRIS-SCORE-08017,virginica
IRIS-SCORE-08018,virginica
IRIS-SCORE-08019,virginica
IRIS-SCORE-08020,virginica
IRIS-SCORE-08021,virginica
IRIS-SCORE-08022,versicolor
IRIS-SCORE-08023,virginica
IRIS-SCORE-08024,versicolor
IRIS-SCORE-08025,virginica
IRIS-SCORE-08026,versicolor
IRIS-SCORE-08027,versicolor
IRIS-SCORE-08028,versicolor
IRIS-SCORE-08029,virginica
IRIS-SCORE-08030,virginica
IRIS-SCORE-08031,versicolor
IRIS-SCORE-08032,virginica
IRIS-SCORE-08033,virginica
IRIS-SCORE-08034,versicolor
IRIS-SCORE-08035,versicolor
IRIS-SCORE-08036,virginica
IRIS-SCORE-08037,virginica
IRIS-SCORE-08038,versicolor
IRIS-SCORE-08039,versicolor
IRIS-SCORE-08040,virginica
IRIS-SCORE-08041,virginica
IRIS-SCORE-08042,virginica
IRIS-SCORE-08043,versicolor
IRIS-SCORE-08044,versicolor
IRIS-SCORE-08045,versicolor
IRIS-SCORE-08046,virginica
IRIS-SCORE-08047,virginica
IRIS-SCORE-08048,versicolor
IRIS-SCORE-08049,versicolor
IRIS-SCORE-08050,versicolor
IRIS-SCORE-08051,versicolor
IRIS-SCORE-08052,virginica
IRIS-SCORE-08053,virginica
IRIS-SCORE-08054,versicolor
IRIS-SCORE-08055,versicolor
IRIS-SCORE-08056,virginica
IRIS-SCORE-08057,virginica
IRIS-SCORE-08058,virginica
IRIS-SCORE-08059,virginica
IRIS-SCORE-08060,versicolor
IRIS-SCORE-08061,virginica
IRIS-SCORE-08062,versicolor
IRIS-SCORE-08063,versicolor
IRIS-SCORE-08064,versicolor
IRIS-SCORE-08065,versicolor
IRIS-SCORE-08066,virginica
IRIS-SCORE-08067,virginica
IRIS-SCORE-08068,virginica
IRIS-SCORE-08069,virginica
IRIS-SCORE-08070,versicolor
IRIS-SCORE-08071,virginica
IRIS-SCORE-08072,virginica
IRIS-SCORE-08073,virginica
IRIS-SCORE-08074,versicolor
IRIS-SCORE-08075,versicolor
IRIS-SCORE-08076,versicolor
IRIS-SCORE-08077,virginica
IRIS-SCORE-08078,virginica
IRIS-SCORE-08079,virginica
IRIS-SCORE-08080,versicolor
IRIS-SCORE-08081,virginica
IRIS-SCORE-08082,virginica
IRIS-SCORE-08083,versicolor
IRIS-SCORE-08084,versicolor
IRIS-SCORE-08085,versicolor
IRIS-SCORE-08086,virginica
IRIS-SCORE-08087,virginica
IRIS-SCORE-08088,versicolor
IRIS-SCORE-08089,versicolor
IRIS-SCORE-08090,virginica
IRIS-SCORE-08091,virginica
IRIS-SCORE-08092,versicolor
IRIS-SCORE-08093,virginica
IRIS-SCORE-08094,versicolor
IRIS-SCORE-08095,virginica
IRIS-SCORE-08096,versicolor
IRIS-SCORE-08097,virginica
IRIS-SCORE-08098,versicolor
IRIS-SCORE-08099,virginica
IRIS-SCORE-08100,versicolor
IRIS-SCORE-08101,virginica
IRIS-SCORE-08102,virginica
IRIS-SCORE-08103,versicolor
IRIS-SCORE-08104,virginica
IRIS-SCORE-08105,virginica
IRIS-SCORE-08106,versicolor
IRIS-SCORE-08107,versicolor
IRIS-SCORE-08108,virginica
IRIS-SCORE-08109,versicolor
IRIS-SCORE-08110,versicolor
IRIS-SCORE-08111,versicolor
IRIS-SCORE-08112,virginica
IRIS-SCORE-08113,versicolor
IRIS-SCORE-08114,virginica
IRIS-SCORE-08115,versicolor
IRIS-SCORE-08116,virginica
IRIS-SCORE-08117,versicolor
IRIS-SCORE-08118,virginica
IRIS-SCORE-08119,versicolor
IRIS-SCORE-08120,versicolor
IRIS-SCORE-08121,virginica
IRIS-SCORE-08122,versicolor
IRIS-SCORE-08123,versicolor
IRIS-SCORE-08124,versicolor
IRIS-SCORE-08125,virginica
IRIS-SCORE-08126,virginica
IRIS-SCORE-08127,versicolor
IRIS-SCORE-08128,virginica
IRIS-SCORE-08129,virginica
IRIS-SCORE-08130,versicolor
IRIS-SCORE-08131,versicolor
IRIS-SCORE-08132,versicolor
IRIS-SCORE-08133,versicolor
IRIS-SCORE-08134,virginica
IRIS-SCORE-08135,virginica
IRIS-SCORE-08136,versicolor
IRIS-SCORE-08137,versicolor
IRIS-SCORE-08138,versicolor
IRIS-SCORE-08139,virginica
IRIS-SCORE-08140,virginica
IRIS-SCORE-08141,versicolor
IRIS-SCORE-08142,versicolor
IRIS-SCORE-08143,virginica
IRIS-SCORE-08144,virginica
IRIS-SCORE-08145,versicolor
IRIS-SCORE-08146,versicolor
IRIS-SCORE-08147,virginica
IRIS-SCORE-08148,versicolor
IRIS-SCORE-08149,versicolor
IRIS-SCORE-08150,versicolor
IRIS-SCORE-08151,versicolor
IRIS-SCORE-08152,virginica
IRIS-SCORE-08153,virginica
IRIS-SCORE-08154,virginica
IRIS-SCORE-08155,virginica
IRIS-SCORE-08156,virginica
IRIS-SCORE-08157,versicolor
IRIS-SCORE-08158,versicolor
IRIS-SCORE-08159,versicolor
IRIS-SCORE-08160,virginica
IRIS-SCORE-08161,versicolor
IRIS-SCORE-08162,versicolor
IRIS-SCORE-08163,versicolor
IRIS-SCORE-08164,versicolor
IRIS-SCORE-08165,versicolor
IRIS-SCORE-08166,versicolor
IRIS-SCORE-08167,virginica
IRIS-SCORE-08168,versicolor
IRIS-SCORE-08169,virginica
IRIS-SCORE-08170,virginica
IRIS-SCORE-08171,versicolor
IRIS-SCORE-08172,virginica
IRIS-SCORE-08173,versicolor
IRIS-SCORE-08174,versicolor
IRIS-SCORE-08175,virginica
IRIS-SCORE-08176,virginica
IRIS-SCORE-08177,versicolor
IRIS-SCORE-08178,virginica
IRIS-SCORE-08179,versicolor
IRIS-SCORE-08180,versicolor
IRIS-SCORE-08181,virginica
IRIS-SCORE-08182,versicolor
IRIS-SCORE-08183,virginica
IRIS-SCORE-08184,virginica
IRIS-SCORE-08185,virginica
IRIS-SCORE-08186,versicolor
IRIS-SCORE-08187,virginica
IRIS-SCORE-08188,virginica
IRIS-SCORE-08189,versicolor
IRIS-SCORE-08190,virginica
IRIS-SCORE-08191,virginica
IRIS-SCORE-08192,virginica
IRIS-SCORE-08193,virginica
IRIS-SCORE-08194,virginica
IRIS-SCORE-08195,versicolor
IRIS-SCORE-08196,virginica
IRIS-SCORE-08197,versicolor
IRIS-SCORE-08198,versicolor
IRIS-SCORE-08199,virginica
IRIS-SCORE-08200,versicolor
IRIS-SCORE-08201,virginica
IRIS-SCORE-08202,versicolor
IRIS-SCORE-08203,virginica
IRIS-SCORE-08204,versicolor
IRIS-SCORE-08205,virginica
IRIS-SCORE-08206,versicolor
IRIS-SCORE-08207,versicolor
IRIS-SCORE-08208,virginica
IRIS-SCORE-08209,versicolor
IRIS-SCORE-08210,versicolor
IRIS-SCORE-08211,versicolor
IRIS-SCORE-08212,virginica
IRIS-SCORE-08213,versicolor
IRIS-SCORE-08214,virginica
IRIS-SCORE-08215,virginica
IRIS-SCORE-08216,virginica
IRIS-SCORE-08217,virginica
IRIS-SCORE-08218,virginica
IRIS-SCORE-08219,versicolor
IRIS-SCORE-08220,versicolor
IRIS-SCORE-08221,virginica
IRIS-SCORE-08222,versicolor
IRIS-SCORE-08223,virginica
IRIS-SCORE-08224,virginica
IRIS-SCORE-08225,virginica
IRIS-SCORE-08226,virginica
IRIS-SCORE-08227,versicolor
IRIS-SCORE-08228,versicolor
IRIS-SCORE-08229,versicolor
IRIS-SCORE-08230,versicolor
IRIS-SCORE-08231,virginica
IRIS-SCORE-08232,virginica
IRIS-SCORE-08233,virginica
IRIS-SCORE-08234,versicolor
IRIS-SCORE-08235,virginica
IRIS-SCORE-08236,versicolor
IRIS-SCORE-08237,versicolor
IRIS-SCORE-08238,virginica
IRIS-SCORE-08239,virginica
IRIS-SCORE-08240,versicolor
IRIS-SCORE-08241,versicolor
IRIS-SCORE-08242,virginica
IRIS-SCORE-08243,versicolor
IRIS-SCORE-08244,virginica
IRIS-SCORE-08245,versicolor
IRIS-SCORE-08246,virginica
IRIS-SCORE-08247,versicolor
IRIS-SCORE-08248,virginica
IRIS-SCORE-08249,virginica
IRIS-SCORE-08250,virginica
IRIS-SCORE-08251,virginica
IRIS-SCORE-08252,versicolor
IRIS-SCORE-08253,virginica
IRIS-SCORE-08254,versicolor
IRIS-SCORE-08255,virginica
IRIS-SCORE-08256,versicolor
IRIS-SCORE-08257,versicolor
IRIS-SCORE-08258,versicolor
IRIS-SCORE-08259,versicolor
IRIS-SCORE-08260,versicolor
IRIS-SCORE-08261,versicolor
IRIS-SCORE-08262,versicolor
IRIS-SCORE-08263,virginica
IRIS-SCORE-08264,versicolor
IRIS-SCORE-08265,virginica
IRIS-SCORE-08266,virginica
IRIS-SCORE-08267,versicolor
IRIS-SCORE-08268,versicolor
IRIS-SCORE-08269,virginica
IRIS-SCORE-08270,virginica
IRIS-SCORE-08271,versicolor
IRIS-SCORE-08272,versicolor
IRIS-SCORE-08273,versicolor
IRIS-SCORE-08274,virginica
IRIS-SCORE-08275,versicolor
IRIS-SCORE-08276,virginica
IRIS-SCORE-08277,versicolor
IRIS-SCORE-08278,virginica
IRIS-SCORE-08279,versicolor
IRIS-SCORE-08280,virginica
IRIS-SCORE-08281,versicolor
IRIS-SCORE-08282,versicolor
IRIS-SCORE-08283,versicolor
IRIS-SCORE-08284,virginica
IRIS-SCORE-08285,virginica
IRIS-SCORE-08286,versicolor
IRIS-SCORE-08287,versicolor
IRIS-SCORE-08288,versicolor
IRIS-SCORE-08289,versicolor
IRIS-SCORE-08290,versicolor
IRIS-SCORE-08291,virginica
IRIS-SCORE-08292,versicolor
IRIS-SCORE-08293,versicolor
IRIS-SCORE-08294,virginica
IRIS-SCORE-08295,virginica
IRIS-SCORE-08296,versicolor
IRIS-SCORE-08297,versicolor
IRIS-SCORE-08298,virginica
IRIS-SCORE-08299,virginica
IRIS-SCORE-08300,virginica
IRIS-SCORE-08301,versicolor
IRIS-SCORE-08302,virginica
IRIS-SCORE-08303,versicolor
IRIS-SCORE-08304,versicolor
IRIS-SCORE-08305,virginica
IRIS-SCORE-08306,versicolor
IRIS-SCORE-08307,virginica
IRIS-SCORE-08308,virginica
IRIS-SCORE-08309,versicolor
IRIS-SCORE-08310,virginica
IRIS-SCORE-08311,virginica
IRIS-SCORE-08312,versicolor
IRIS-SCORE-08313,versicolor
IRIS-SCORE-08314,versicolor
IRIS-SCORE-08315,versicolor
IRIS-SCORE-08316,versicolor
IRIS-SCORE-08317,virginica
IRIS-SCORE-08318,virginica
IRIS-SCORE-08319,virginica
IRIS-SCORE-08320,virginica
IRIS-SCORE-08321,virginica
IRIS-SCORE-08322,versicolor
IRIS-SCORE-08323,versicolor
IRIS-SCORE-08324,versicolor
IRIS-SCORE-08325,versicolor
IRIS-SCORE-08326,versicolor
IRIS-SCORE-08327,virginica
IRIS-SCORE-08328,virginica
IRIS-SCORE-08329,versicolor
IRIS-SCORE-08330,virginica
IRIS-SCORE-08331,virginica
IRIS-SCORE-08332,virginica
IRIS-SCORE-08333,versicolor
IRIS-SCORE-08334,virginica
IRIS-SCORE-08335,versicolor
IRIS-SCORE-08336,versicolor
IRIS-SCORE-08337,virginica
IRIS-SCORE-08338,versicolor
IRIS-SCORE-08339,versicolor
IRIS-SCORE-08340,virginica
IRIS-SCORE-08341,virginica
IRIS-SCORE-08342,virginica
IRIS-SCORE-08343,versicolor
IRIS-SCORE-08344,virginica
IRIS-SCORE-08345,versicolor
IRIS-SCORE-08346,virginica
IRIS-SCORE-08347,virginica
IRIS-SCORE-08348,versicolor
IRIS-SCORE-08349,versicolor
IRIS-SCORE-08350,versicolor
IRIS-SCORE-08351,virginica
IRIS-SCORE-08352,virginica
IRIS-SCORE-08353,versicolor
IRIS-SCORE-08354,versicolor
IRIS-SCORE-08355,versicolor
IRIS-SCORE-08356,virginica
IRIS-SCORE-08357,versicolor
IRIS-SCORE-08358,virginica
IRIS-SCORE-08359,versicolor
IRIS-SCORE-08360,versicolor
IRIS-SCORE-08361,virginica
IRIS-SCORE-08362,versicolor
IRIS-SCORE-08363,versicolor
IRIS-SCORE-08364,virginica
IRIS-SCORE-08365,versicolor
IRIS-SCORE-08366,versicolor
IRIS-SCORE-08367,virginica
IRIS-SCORE-08368,virginica
IRIS-SCORE-08369,virginica
IRIS-SCORE-08370,virginica
IRIS-SCORE-08371,virginica
IRIS-SCORE-08372,virginica
IRIS-SCORE-08373,virginica
IRIS-SCORE-08374,versicolor
IRIS-SCORE-08375,versicolor
IRIS-SCORE-08376,virginica
IRIS-SCORE-08377,versicolor
IRIS-SCORE-08378,virginica
IRIS-SCORE-08379,virginica
IRIS-SCORE-08380,virginica
IRIS-SCORE-08381,virginica
IRIS-SCORE-08382,virginica
IRIS-SCORE-08383,versicolor
IRIS-SCORE-08384,versicolor
IRIS-SCORE-08385,virginica
IRIS-SCORE-08386,versicolor
IRIS-SCORE-08387,versicolor
IRIS-SCORE-08388,virginica
IRIS-SCORE-08389,versicolor
IRIS-SCORE-08390,virginica
IRIS-SCORE-08391,versicolor
IRIS-SCORE-08392,virginica
IRIS-SCORE-08393,virginica
IRIS-SCORE-08394,virginica
IRIS-SCORE-08395,virginica
IRIS-SCORE-08396,versicolor
IRIS-SCORE-08397,versicolor
IRIS-SCORE-08398,versicolor
IRIS-SCORE-08399,virginica
IRIS-SCORE-08400,virginica
IRIS-SCORE-08401,versicolor
IRIS-SCORE-08402,virginica
IRIS-SCORE-08403,versicolor
IRIS-SCORE-08404,virginica
IRIS-SCORE-08405,versicolor
IRIS-SCORE-08406,versicolor
IRIS-SCORE-08407,versicolor
IRIS-SCORE-08408,versicolor
IRIS-SCORE-08409,versicolor
IRIS-SCORE-08410,versicolor
IRIS-SCORE-08411,virginica
IRIS-SCORE-08412,virginica
IRIS-SCORE-08413,versicolor
IRIS-SCORE-08414,virginica
IRIS-SCORE-08415,virginica
IRIS-SCORE-08416,virginica
IRIS-SCORE-08417,versicolor
IRIS-SCORE-08418,versicolor
IRIS-SCORE-08419,virginica
IRIS-SCORE-08420,virginica
IRIS-SCORE-08421,virginica
IRIS-SCORE-08422,virginica
IRIS-SCORE-08423,virginica
IRIS-SCORE-08424,versicolor
IRIS-SCORE-08425,versicolor
IRIS-SCORE-08426,virginica
IRIS-SCORE-08427,versicolor
IRIS-SCORE-08428,versicolor
IRIS-SCORE-08429,versicolor
IRIS-SCORE-08430,virginica
IRIS-SCORE-08431,virginica
IRIS-SCORE-08432,versicolor
IRIS-SCORE-08433,virginica
IRIS-SCORE-08434,virginica
IRIS-SCORE-08435,virginica
IRIS-SCORE-08436,virginica
IRIS-SCORE-08437,virginica
IRIS-SCORE-08438,virginica
IRIS-SCORE-08439,versicolor
IRIS-SCORE-08440,versicolor
IRIS-SCORE-08441,virginica
IRIS-SCORE-08442,virginica
IRIS-SCORE-08443,virginica
IRIS-SCORE-08444,virginica
IRIS-SCORE-08445,virginica
IRIS-SCORE-08446,virginica
IRIS-SCORE-08447,virginica
IRIS-SCORE-08448,versicolor
IRIS-SCORE-08449,virginica
IRIS-SCORE-08450,virginica
IRIS-SCORE-08451,versicolor
IRIS-SCORE-08452,virginica
IRIS-SCORE-08453,virginica
IRIS-SCORE-08454,virginica
IRIS-SCORE-08455,virginica
IRIS-SCORE-08456,versicolor
IRIS-SCORE-08457,virginica
IRIS-SCORE-08458,versicolor
IRIS-SCORE-08459,versicolor
IRIS-SCORE-08460,virginica
IRIS-SCORE-08461,versicolor
IRIS-SCORE-08462,virginica
IRIS-SCORE-08463,versicolor
IRIS-SCORE-08464,versicolor
IRIS-SCORE-08465,versicolor
IRIS-SCORE-08466,virginica
IRIS-SCORE-08467,virginica
IRIS-SCORE-08468,versicolor
IRIS-SCORE-08469,virginica
IRIS-SCORE-08470,versicolor
IRIS-SCORE-08471,virginica
IRIS-SCORE-08472,versicolor
IRIS-SCORE-08473,versicolor
IRIS-SCORE-08474,versicolor
IRIS-SCORE-08475,versicolor
IRIS-SCORE-08476,versicolor
IRIS-SCORE-08477,versicolor
IRIS-SCORE-08478,versicolor
IRIS-SCORE-08479,versicolor
IRIS-SCORE-08480,virginica
IRIS-SCORE-08481,virginica
IRIS-SCORE-08482,versicolor
IRIS-SCORE-08483,virginica
IRIS-SCORE-08484,virginica
